"","id","age","gender","training_condition","outcome","money_won","time_elapsed","strategy","know_ug","ug_strategy"
"50","id0052",34,"female","control",5,0.25,351716,"I only accepted offers where I got an equal amount or a higher amount. I rejected offers where the other person or AI got a higher amount and I got a lower amount.","Question not asked","Question not asked"
"51","id0054",35,"female","control",0,0,395154,"if it was less than 25% I rejected the offer","Question not asked","Question not asked"
"52","id0055",41,"Female","training_others",4,0.2,362158,"Try to get as close to 50/50 as possible","Question not asked","Question not asked"
"53","id0056",30,"Male","control",4,0.2,342415,"I just followed my instinct","Question not asked","Question not asked"
"54","id0057",25,"Female ","control",3,0.15,369592,"I chose what benefited me better","Question not asked","Question not asked"
"55","id0058",30,"Female","training_self",6,0.3,516376,"My strategy was to receive money.","Question not asked","Question not asked"
"56","id0059",49,"female","training_self",0,0,613491,"I tried to choose the one that was more favorable for both parties.","Question not asked","Question not asked"
"57","id0060",63,"female","control",6,0.3,325241,"no","Question not asked","Question not asked"
"58","id0061",53,"female","training_others",0,0,474420,"Looked for fairness","Question not asked","Question not asked"
"59","id0062",35,"male","control",5,0.25,330620,"choosing the honest right thing.","Question not asked","Question not asked"
"60","id0063",40,"male","control",0,0,393499,"no","Question not asked","Question not asked"
"61","id0064",37,"female","control",2,0.1,471558,"Not a real one, mainly picked based on how I was feeling at the moment.","Question not asked","Question not asked"
"62","id0065",35,"f","training_others",5,0.25,365199,"no","Question not asked","Question not asked"
"63","id0066",23,"female","training_others",0,0,911669,"if the offer was more equal in who gets what, and if i got $4 or more","Question not asked","Question not asked"
"64","id0067",27,"female","training_others",3,0.15,383732,"It depended on how much I was offered, if it felt lik enough I took it. I would have rather gotten money than gotten no money.","Question not asked","Question not asked"
"65","id0068",50,"Female","training_self",6,0.3,502412,"I knew that the lowest I would accept was $3. Anything lower, I rejected.","Question not asked","Question not asked"
"66","id0069",23,"Male","training_self",0,0,583415,"no","Question not asked","Question not asked"
"67","id0070",25,"female","training_self",3,0.15,449643,"accept everything as that would ensure that i got some money in the end and did not want to risk both parties getting nothing","Question not asked","Question not asked"
"68","id0071",38,"female","training_others",5,0.25,603116,"no","Question not asked","Question not asked"
"69","id0072",30,"Female","training_self",0,0,364280,"I accepted any offer that gave me at least $4 of the full 10. ","Question not asked","Question not asked"
"70","id0073",65,"female","training_others",6,0.3,429926,"accept anything $4 and over","Question not asked","Question not asked"
"71","id0074",32,"male","training_self",5,0.25,573912,"Accept more favorable amounts to me","Question not asked","Question not asked"
"72","id0075",53,"female","control",4,0.2,484711,"Yes, my strategy was to accept all offers, otherwise I would receive nothing. Then the amounts offered to me seemed to become less so I rejected AI offers and accepted only Prolific offers. I figured at least the humans would receive some money.","Question not asked","Question not asked"
"73","id0076",57,"female","control",5,0.25,431081,"They must offer me at least 5 for me to accept","Question not asked","Question not asked"
"74","id0077",52,"female","control",1,0.05,415482,"I figured some money was better than no money and accepted every offer","Question not asked","Question not asked"
"75","id0078",32,"Male","training_self",0,0,601876,"I selected offers only if it they were evenly split, or within $1 or $2 between the participant and I.","Question not asked","Question not asked"
"76","id0079",48,"female","training_self",0,0,644297,"My goal was to not teach the AI to give offers that aren't fair to the opponent. ","Question not asked","Question not asked"
"77","id0080",25,"female","training_others",2,0.1,448633,"none","Question not asked","Question not asked"
"78","id0081",57,"male","training_others",0,0,396180,"I don't accept anything less than 50/50","Question not asked","Question not asked"
"79","id0082",42,"female","control",5,0.25,453266,"I accepted everything because if I rejected it, I would be guaranteed to get nothing.","Question not asked","Question not asked"
"80","id0083",65,"female","training_others",5,0.25,647996,"I chose the best offer","Question not asked","Question not asked"
"81","id0084",70,"female","control",6,0.3,916676,"Accept all, reminded me of gambling.","Question not asked","Question not asked"
"82","id0085",49,"Female","training_self",5,0.25,643712,"No","Question not asked","Question not asked"
"83","id0086",33,"male","training_self",5,0.25,372117,"I ended up accepting every offer after I realized that I would get at least a little money that way. With the rejection, I would get nothing, regardless of how ""fair/unfair"" the split was","Question not asked","Question not asked"
"84","id0087",55,"Male","control",6,0.3,606802,"No strategies","Question not asked","Question not asked"
"85","id0088",41,"female","control",0,0,271170,"Just wanted more for me","Question not asked","Question not asked"
"86","id0089",34,"Male","training_self",0,0,745730,"I accepted the offer, which was above $2Â  for me.","Question not asked","Question not asked"
"87","id0090",59,"female","training_others",0,0,534052,"I didn't accept anything less than 4","Question not asked","Question not asked"
"88","id0091",54,"female","training_others",0,0,432601,"unless I earned half, or more than  half, I rejected the offer","Question not asked","Question not asked"
"89","id0092",32,"Male","training_others",6,0.3,1046930,"I chose what was the most fair so either an even split or a choice with two dollars difference between 6 and 4 dollars. ","Question not asked","Question not asked"
"90","id0093",21,"Woman","training_others",3,0.15,397929,"I accepted all the offers because if I didn't I got nothing.","Question not asked","Question not asked"
"91","id0094",44,"female","control",4,0.2,388070,"I accepted offers that were at least $4","Question not asked","Question not asked"
"92","id0095",52,"male","training_self",0,0,708685,"if I was offered $4 or more I took the offer","Question not asked","Question not asked"
"93","id0096",33,"female","training_others",3,0.15,511200,"If it was really low for me I rejected it ","Question not asked","Question not asked"
"94","id0097",38,"female","training_others",6,0.3,412088,"none","Question not asked","Question not asked"
"95","id0098",22,"female","training_others",3,0.15,495752,"If I was receiving less than $3, I did not accept","Question not asked","Question not asked"
"96","id0099",78,"male","control",4,0.2,369165,"if it was a one dollar difference going the opponents way or my way i would accept.  Higher or lower than that i would refuse.","Question not asked","Question not asked"
"97","id0100",445,"male","training_others",0,0,416610,"fairness","Question not asked","Question not asked"
"98","id0101",58,"BUCK","training_self",5,0.25,563646,"I want at least 20%","Question not asked","Question not asked"
"99","id0102",32,"female","training_others",0,0,669752,"If it was under 2 dollars for me it was not worth the bonus since the other person was being selfish.  I did not want the AI to learn to make selfish offers. ","Question not asked","Question not asked"
"100","id0103",32,"Male","control",6,0.3,310455,"I accepted the offer if I received at least $3","Question not asked","Question not asked"
"101","id0104",26,"male","training_self",0,0,539303,"I tried to accept offers that were close to equal","Question not asked","Question not asked"
"102","id0105",58,"Male","control",0,0,567614,"I generally rejected if I got $3 or less.","Question not asked","Question not asked"
"103","id0106",38,"Male","control",3,0.15,768898,"No","Question not asked","Question not asked"
"104","id0107",48,"Female","training_others",6,0.3,420372,"At first I accepted most offers but as I went I rejected more offers for being too low. ","Question not asked","Question not asked"
"105","id0108",27,"Male","training_others",5,0.25,625255,"No","Question not asked","Question not asked"
"106","id0109",19,"Female","control",0,0,359035,"I accepted if I won or if I had a chance to earn more than the opporonent.","Question not asked","Question not asked"
"107","id0110",51,"female","control",5,0.25,345147,"No. I just wanted both of us to get something.","Question not asked","Question not asked"
"108","id0111",68,"Male","training_others",5,0.25,456150,"I generally would take any offer of $4 or above.","Question not asked","Question not asked"
"109","id0112",25,"FEMALE","training_self",0,0,533692,"WOULD NOT TAKE LESS THAN 30%","Question not asked","Question not asked"
"110","id0113",50,"Female","training_others",1,0.05,600574,"No","Question not asked","Question not asked"
"111","id0114",51,"female","training_self",0,0,552597,"I only went for  fair splits","Question not asked","Question not asked"
"112","id0115",35,"female","training_others",6,0.3,804571,"I was ok with a little greed, but excessive greed would not be tolerated. ","Question not asked","Question not asked"
"113","id0116",67,"female","training_self",2,0.1,569113,"no","Question not asked","Question not asked"
"114","id0117",30,"female","control",1,0.05,337578,"no","Question not asked","Question not asked"
"115","id0118",56,"female","training_others",5,0.25,431212,"accepted 5-5 or 6-4 splits","Question not asked","Question not asked"
"116","id0119",63,"male","training_others",4,0.2,535063,"I chose to be as fair as possible to both parties","Question not asked","Question not asked"
"117","id0120",57,"Female","training_self",5,0.25,346076,"No strategy","Question not asked","Question not asked"
"118","id0121",69,"Woman","training_self",4,0.2,594625,"I accepted no less than $4 regardless of whether the offer came from a human of AI.","Question not asked","Question not asked"
"119","id0122",41,"Male","control",3,0.15,280909,"I accepted every one -- why would I reject any if I got nothing?","Question not asked","Question not asked"
"120","id0123",23,"female","control",3,0.15,335180,"If the opponent was too greedy, I rejected","Question not asked","Question not asked"
"121","id0124",29,"Prefer not to disclose","control",0,0,329798,"Refuse them all","Question not asked","Question not asked"
"122","id0125",64,"male","training_self",6,0.3,507849,"none","Question not asked","Question not asked"
"123","id0126",70,"female","training_self",5,0.25,435424,"i ACCEPTED anythng over $2; rejected offers of $1 and $2","Question not asked","Question not asked"
"124","id0127",45,"female","training_others",5,0.25,467877,"Any offer $2 and $1 I rejected. I felt like those were pretty selfish","Question not asked","Question not asked"
"125","id0128",60,"Female","training_others",0,0,362485,"To be fair.","Question not asked","Question not asked"
"126","id0129",53,"Female","training_others",5,0.25,560895,"I picked those above a certain dollar amount.","Question not asked","Question not asked"
"127","id0130",35,"Male","training_others",0,0,1132117,"i choose the one with big offers","Question not asked","Question not asked"
"128","id0131",19,"female","control",0,0,295719,"the hgiher amount","Question not asked","Question not asked"
"129","id0132",39,"two spirit","training_others",0,0,433225,"I required at least $3","Question not asked","Question not asked"
"130","id0133",32,"F","control",0,0,370431,"AI won't get any money from it so I rejected offers more frequently that favored AI versus a human with actual bills to pay.","Question not asked","Question not asked"
"131","id0134",60,"Female","control",4,0.2,336403,"I was trying to gain the most bonus","Question not asked","Question not asked"
"132","id0135",38,"Male","training_self",5,0.25,474449,"No","Question not asked","Question not asked"
"133","id0136",23,"Female","training_self",6,0.3,440022,"I was rejecting anything under $4.","Question not asked","Question not asked"
"134","id0137",70,"female","training_others",1,0.05,551559,"Accept so we both get something","Question not asked","Question not asked"
"135","id0139",58,"female","training_self",5,0.25,371360,"I accepted what seemed fair for both parties","Question not asked","Question not asked"
"136","id0140",64,"female","control",3,0.15,407734,"I accepted offers of 3 dollars or more no matter which on offered.","Question not asked","Question not asked"
"137","id0141",42,"Male","control",6,0.3,487693,"If I was offered anything $2 and below, I rejected, because I found that offer to be insulting and pure greed on the part of the other party. There is no negotiation able to occur with that type of party.","Question not asked","Question not asked"
"138","id0142",31,"Male","control",3,0.15,278187,"If I reject an offer I lose.","Question not asked","Question not asked"
"139","id0143",54,"male","training_others",6,0.3,756852,"to not accept anything under 40%","Question not asked","Question not asked"
"140","id0144",63,"male","control",0,0,533450,"yes, to hit accept when it was 50% or greater but my accept button k did not work","Question not asked","Question not asked"
"141","id0145",50,"male","control",6,0.3,375741,"just to accept every offer whether fair or not","Question not asked","Question not asked"
"142","id0146",39,"Male","control",0,0,308630,"If I received at least $4, it was accepted","Question not asked","Question not asked"
"143","id0147",44,"Male","training_self",0,0,548828,"I accepted any offer which was 50% or higher. ","Question not asked","Question not asked"
"144","id0148",50,"male","training_others",0,0,1271247,"No strategies. ","Question not asked","Question not asked"
"145","id0149",30,"female","training_self",0,0,363164,"I tried to make sure the offers gave me more money or were even.","Question not asked","Question not asked"
"146","id0150",26,"male","training_others",6,0.3,602846,"i accepted the ones that were more beneficial for me than a loss","Question not asked","Question not asked"
"147","id0151",35,"female","control",4,0.2,330966,"Yeah I wouldn't accept less than $4","Question not asked","Question not asked"
"148","id0152",29,"Male","training_others",6,0.3,396571,"I only accepts offers that were at least a 50/50 split.","Question not asked","Question not asked"
"149","id0153",36,"male","training_others",0,0,433316,"no","Question not asked","Question not asked"
"150","id0154",72,"male","training_others",4,0.2,529179,"I choose to accept any offer where I at least got 3.00","Question not asked","Question not asked"
"151","id0155",28,"female","control",0,0,369920,"If the offer was fair or reasonable meaning they keep 6 and i keep 4 I would accept it. ","Question not asked","Question not asked"
"152","id0156",25,"female","training_others",5,0.25,451514,"If i felt it was a fair split i would accept , if not then reject ","Question not asked","Question not asked"
"153","id0157",46,"male","training_others",4,0.2,624153,"I took anything above $3","Question not asked","Question not asked"
"154","id0158",43,"female","training_self",6,0.3,486516,"To try to be as fair as possible when it came to a median of numbers","Question not asked","Question not asked"
"155","id0159",39,"Male","training_self",1,0.05,366875,NA,"Question not asked","Question not asked"
"156","id0160",33,"female","training_others",0,0,395654,"Never accept less than $4","Question not asked","Question not asked"
"157","id0161",36,"female","training_others",0,0,378638,"I just wanted the most possible in each one.","Question not asked","Question not asked"
"158","id0162",43,"Female","control",0,0,432301,"I accepted any offer in which I earned the same amount or more than my opponent, or an offer only slightly in the opponent's favor. In hindsight I should have just taken any offer at all for a higher chance at earning something, but I wasn't inclined to feel thoroughly taken advantage of.","Question not asked","Question not asked"
"159","id0163",31,"female","control",0,0,382122,"If a human offered me 2 or less i rejected","Question not asked","Question not asked"
"160","id0164",41,"Female","training_others",6,0.3,448049,"In most cases, I accepted whatever offer because I figured any amount bonus would be positive. Then I thought a bout AI being trained for this, so I changed to teaching it what offers would be acceptable or not in the future, thinking about more than just myself.","Question not asked","Question not asked"
"161","id0165",25,"Male","training_others",0,0,515919,"My strategy was mainly only to accept a deal that was at least slightly generous to myself. In hindsight however, accepting any deal where I receive $1 or more has more upside than rejecting a deal and getting $0 instead","Question not asked","Question not asked"
"162","id0166",46,"female","training_self",0,0,437498,"no strategy","Question not asked","Question not asked"
"163","id0167",42,"female","training_self",6,0.3,576436,"I just thought about if the offer seemed worth the trouble of receiving. ","Question not asked","Question not asked"
"164","id0168",59,"Male","training_others",0,0,574801,"I was simply refusing offers that were too small, or offers that didn't seem fair.","Question not asked","Question not asked"
"165","id0169",70,"male","control",5,0.25,441570,"I based my choices on the fairness of each offer.","Question not asked","Question not asked"
"166","id0170",28,"female","control",0,0,321755,"none just didn't want to accept less than 50/50 from a real person","Question not asked","Question not asked"
"167","id0171",54,"Male","training_self",0,0,927974,"I did not have any particular strategy.","Question not asked","Question not asked"
"168","id0172",21,"Female ","training_others",3,0.15,396659,"I accepted any offer because something is better than nothing","Question not asked","Question not asked"
"169","id0173",51,"female","control",3,0.15,396577,"not really","Question not asked","Question not asked"
"170","id0174",38,"Male","training_others",0,0,593658,"Any offer that was 8-2 or worst was rejected. ","Question not asked","Question not asked"
"171","id0175",57,"male","training_self",0,0,532996,"I didn't accept any unless I at least got 4.","Question not asked","Question not asked"
"172","id0176",38,"Male","training_self",5,0.25,444023,"I required to obtain at least $5 from each offer","Question not asked","Question not asked"
"173","id0177",25,"woman","training_others",0,0,500935,"i didnt","Question not asked","Question not asked"
"174","id0178",61,"Male","training_self",0,0,395316,"I wanted 50:50 split or better.","Question not asked","Question not asked"
"175","id0179",26,"Male","control",6,0.3,297318,"I seen if the offer was fair to both of us within reason. If it was unfair I rejected.","Question not asked","Question not asked"
"176","id0180",63,"female","training_self",4,0.2,585455,"As long as the offer to me was more than 0, I accepted.","Question not asked","Question not asked"
"177","id0181",61,"female","training_self",0,0,450390,"rejecting all offers below 2 dollars","Question not asked","Question not asked"
"178","id0182",38,"Male","control",3,0.15,725615,"I decided to accept any offers so that I would not take away the potential for a bonus from myself or anyone else.","Question not asked","Question not asked"
"179","id0183",57,"female","control",5,0.25,372779,"I ended up selecting almost every offer because at least I'd get something.  If I rejected the offer, it was automatically zero. ","Question not asked","Question not asked"
"180","id0184",54,"Male","training_others",0,0,364226,"I did not like getting grifted from them ","Question not asked","Question not asked"
"181","id0185",36,"male","control",3,0.15,399164,"accept all offers. then for a brief period i was mad at how unfair the offers were at times. then i went back to just accept all offers","Question not asked","Question not asked"
"182","id0186",66,"male","training_self",0,0,664651,"Strategy: Train AI to be generous. I think I failed.","Question not asked","Question not asked"
"183","id0187",67,"Female","training_self",4,0.2,533280,"Yes.  I felt that 7 to 3 was the line where I felt it was unfair and better to both get 0, while getting 6 to 4 or higher was fair and decent.","Question not asked","Question not asked"
"184","id0188",36,"Male","training_self",6,0.3,667957,"Little value calculation","Question not asked","Question not asked"
"185","id0189",38,"female","training_others",3,0.15,433538,"I didn't settle for less than $3.","Question not asked","Question not asked"
"186","id0190",51,"male","training_self",5,0.25,519641,"to be 50/50 or above to accept","Question not asked","Question not asked"
"187","id0191",32,"female","training_self",3,0.15,453056,"I just accepted all because if I rejected I would end up getting nothing.","Question not asked","Question not asked"
"188","id0192",36,"male","control",6,0.3,297594,"Getting something is better than getting nothing, so I better just suck it up and accept all of them.","Question not asked","Question not asked"
"189","id0193",52,"Female","control",6,0.3,390512,"I only accepted if I was making $4 or more.  ","Question not asked","Question not asked"
"190","id0194",59,"female","control",1,0.05,350251,"chose to accept as anything was better than nothing imo","Question not asked","Question not asked"
"191","id0195",40,"male","training_others",0,0,423116,"I just wanted to win or be fair rather than lose.","Question not asked","Question not asked"
"192","id0196",35,"male","training_self",6,0.3,443777,"I wanted to accept any offer as I'd lose out all together, for this round, if I don't. I don't feel the need to punish AI or other users for making a decision. ","Question not asked","Question not asked"
"193","id0197",33,"m","training_others",6,0.3,354262,"no","Question not asked","Question not asked"
"194","id0198",72,"Male","training_self",0,0,520491,"I had a cutoff figure in mind that determined whether I accepted/rejected the offer.","Question not asked","Question not asked"
"195","id0199",39,"male","control",3,0.15,362792,"I accepted every offer.  ","Question not asked","Question not asked"
"196","id0200",62,"male","training_self",3,0.15,421633," ","Question not asked","Question not asked"
"197","id0201",24,"female","control",4,0.2,342391,"I accepted any offer $3 and up","Question not asked","Question not asked"
"198","id0202",35,"Male","control",0,0,332428,"Rejected low offers of $1, but hopefully keeping enough so I still made something from the random choice after. ","Question not asked","Question not asked"
"199","id0203",59,"male","control",3,0.15,649019,"I basically went more with gut feel than having any set strategy.","Question not asked","Question not asked"
"200","id0204",21,"Female","training_others",4,0.2,403041,"I accepted all offers as I figured something, even a dollar, was better than nothing if I were to reject the offer. I would only reject an offer if they offered me none of the money, so that they didn't get anything either.","Question not asked","Question not asked"
"201","id0205",58,"male","training_self",0,0,379270,"reject under $4","Question not asked","Question not asked"
"202","id0206",39,"Male","training_self",5,0.25,471810,"If it was below a certain dollar amount for me, i would decline.","Question not asked","Question not asked"
"203","id0207",30,"male","control",6,0.3,460714,"none","Question not asked","Question not asked"
"204","id0208",23,"Male","training_others",6,0.3,537300,"If the offer was 50% or greater in my favor I would accept it","Question not asked","Question not asked"
"205","id0209",63,"Male","control",2,0.1,430638,"I just figured any money was better than none.","Question not asked","Question not asked"
"206","id0210",33,"Female","control",0,0,387384,"I didn't accept any offer in which I would earn less than 40% of 10.00. ","Question not asked","Question not asked"
"207","id0211",37,"Male","control",5,0.25,323651,"I'd take $3 or more, but $2 or less I'd reject regardless of whether the offer was from AI or a human.","Question not asked","Question not asked"
"208","id0212",63,"male","training_others",0,0,656368,"Yes, I only accepted offers that were either fair or more for me with the acception of one offer where I accidently hit reject. That was the offer where I got $9 and the person got $1","Question not asked","Question not asked"
"209","id0213",53,"Male","training_self",5,0.25,510287,"No","Question not asked","Question not asked"
"210","id0214",41,"male","training_self",0,0,419346,"no","Question not asked","Question not asked"
"211","id0215",57,"Female","training_self",6,0.3,512115,"Wanted the offers to be as close to equal as possible.","Question not asked","Question not asked"
"212","id0216",28,"Female","control",4,0.2,363864,"no","Question not asked","Question not asked"
"213","id0217",23,"female","training_others",0,0,399715,"i rejected typically if my amount was less than 4","Question not asked","Question not asked"
"214","id0218",30,"female","training_self",5,0.25,590966,"i wanted at least 3$ and also at least 2$ difference that other opponent","Question not asked","Question not asked"
"215","id0219",33,"Male","training_others",4,0.2,521756,"My only strategy was accepting offers that were as fair as possible to both parties, regardless of if they were human or AI participants.","Question not asked","Question not asked"
"216","id0220",19,"Female","control",5,0.25,310875,"I did not want the other person to get too much more than me.","Question not asked","Question not asked"
"217","id0221",41,"Male","training_self",5,0.25,361674,"I only accepted evenly split offers, because I deserved no more or less than the other.","Question not asked","Question not asked"
"218","id0222",37,"Female","training_others",4,0.2,416949,"I settled on accepting an offer if it was more than $2 that I would get.","Question not asked","Question not asked"
"219","id0223",66,"female","training_self",5,0.25,503227,"not really no","Question not asked","Question not asked"
"220","id0224",30,"Male","training_self",0,0,335180,"No","Question not asked","Question not asked"
"221","id0225",23,"female","training_self",5,0.25,437261,"no","Question not asked","Question not asked"
"222","id0226",25,"female","control",3,0.15,454984,"after the first few i accepted every offer because > 0","Question not asked","Question not asked"
"223","id0227",38,"Male","control",6,0.3,466165,"no","Question not asked","Question not asked"
"224","id0228",29,"female","control",0,0,323937,"I just based it off of the amount offered and how much was the other person getting for themselves like if I thought it was fair","Question not asked","Question not asked"
"225","id0229",53,"female","training_others",0,0,714130,"Yes. My goal was to train the AI to be share equally or be generous to the other participant. Thus, I rejected any offer that didn't give at least half the winnings to me.","Question not asked","Question not asked"
"226","id0230",25,"male","training_self",0,0,476278,"No","Question not asked","Question not asked"
"227","id0231",44,"Female","training_self",0,0,455816,"I only accepted the offer if I received equal or more","Question not asked","Question not asked"
"228","id0232",25,"female","training_others",4,0.2,510362,"I accepted almost all of them even if I only got $1 because if I rejected I wouldnâ€™t get anything. At least I could win $1 even if my opponent got most of it.","Question not asked","Question not asked"
"229","id0233",39,"female","training_others",0,0,426692,"no","Question not asked","Question not asked"
"230","id0234",35,"Male","training_others",4,0.2,474354,"I accepted any offer that gave me $3 or more and rejected any offers lower than that.","Question not asked","Question not asked"
"231","id0235",25,"Male","control",2,0.1,269219,"I accepted most offers knowing one of them would be randomly selected.","Question not asked","Question not asked"
"232","id0236",30,"female","control",0,0,278797,"i wanted it to at least be even","Question not asked","Question not asked"
"233","id0237",32,"male","control",6,0.3,537186,"non","Question not asked","Question not asked"
"234","id0238",26,"Female","training_self",6,0.3,601328,"I picked the ones with the best outcomes for both of us. ","Question not asked","Question not asked"
"235","id0239",57,"Female","training_self",0,0,388606,"I went with the higher amount offered to me.","Question not asked","Question not asked"
"236","id0240",40,"male","training_others",4,0.2,689479,"just took the fair option","Question not asked","Question not asked"
"237","id0241",34,"Male","training_others",6,0.3,427376,"Just to support AI ","Question not asked","Question not asked"
"238","id0242",58,"female","training_self",0,0,543741,"no","Question not asked","Question not asked"
"239","id0243",32,"male","control",5,0.25,445950,"accepting all what has been offered","Question not asked","Question not asked"
