"","id","age","gender","training_condition","outcome","money_won","time_elapsed","strategy","know_ug","ug_strategy"
"49","id0060",0,"Question not asked","control",6,0.9,335283,"no","no","na"
"50","id0061",0,"Question not asked","training_others",6,0.9,303228,"accept everything since it wasn't trayining","no",NA
"51","id0062",0,"Question not asked","control",4,0.6,307926,"trying to do fairness ",NA,NA
"52","id0063",0,"Question not asked","control",2,0.3,371625,"i accepted prolific user oppent that were even or better for me","no",NA
"53","id0064",0,"Question not asked","control",0,0,392751,"Tried to focus on which ones would benefit me but apparently I got it wrong lol (bonus wise)","No",NA
"54","id0065",0,"Question not asked","training_others",0,0,305091,"depending if my amount was higher or equal i accepted","no","na"
"55","id0066",0,"Question not asked","training_others",4,0.6,279455,"typically if a prolific participant offered me $3 or more i would accept","No",NA
"56","id0068",0,"Question not asked","training_self",0,0,336741,"I determined the lowest amount that I would accept and rejected anything lower than that.","No",NA
"57","id0070",0,"Question not asked","training_self",6,0.9,339158,"accept everything that way at least one of us won something ","No",NA
"58","id0071",0,"Question not asked","training_others",5,0.75,337989,"no","no",NA
"59","id0072",0,"Question not asked","training_self",6,0.9,289537,"Since it was not training the AI at all, there was no reason to reject any offer. At least if I accept it then I get something instead of nothing.","No",NA
"60","id0073",0,"Question not asked","training_others",5,0.75,322888,"anything $4 and over","no",NA
"61","id0074",0,"Question not asked","training_self",6,0.9,325079,"I only accepted amounts over $5 to increase winnings.","No",NA
"62","id0075",0,"Question not asked","control",0,0,404228,"I started with the strategy of accepting all offers to earn at least some money. About 2/3 of the way through I started to reject some offers and now I have earned $0.","No",NA
"63","id0076",0,"Question not asked","control",0,0,378451,"only accept 5 and higher","no","accept every offer to get something is better than nothing?"
"64","id0077",0,"Question not asked","control",6,0.9,391785,"I accepted anything over $3.","Yes.",NA
"65","id0078",0,"Question not asked","training_self",6,0.9,413359,"I honestly just accepted any offer from my opponent, for any chance of a bonus. I am satisfied and grateful for the bonus payment. ","No",NA
"66","id0079",0,"Question not asked","training_self",3,0.45,413723,"After the first couple trials I realized it was better to get something than nothing. ","No",NA
"67","id0080",0,"Question not asked","training_others",4,0.6,471470," I thought ""would I rather reject this and get $0?"" and sometimes that answer was yes","no","na"
"68","id0081",0,"Question not asked","training_others",0,0,287435,"I don't accept anything less than 50/50 offers","No","An ultimatum is given to see if people are pressured into a certain response."
"69","id0082",0,"Question not asked","control",5,0.75,336730,"If I reject it then I get nothing, so accept anything because I will at least get something, even if the division doesn't seem fair. ","no",NA
"70","id0084",0,"Question not asked","control",1,0.15,379009,"Better to accept something, if not accepting means no one gets anything.","no",NA
"71","id0086",0,"Question not asked","training_self",3,0.45,254902,"I accepted everything because even 1 dollar is better than 0","no",NA
"72","id0087",0,"Question not asked","control",2,0.3,339610,"No strategies","No",NA
"73","id0088",0,"Question not asked","control",6,0.9,268004,"When I played previously, I rejected offers a lot. I got 0. Seemed to make sense to accept more.","yes","unsure"
"74","id0089",0,"Question not asked","training_self",5,0.75,791195,"I accepted the offer, which was $2 and above.","Yes.","The optimal strategy in the ultimatum game typically involves offering a fair split to ensure the other player accepts the offer. This not only maximizes your own payoff but also maintains a positive reputation for future interactions. However, context matters, and depending on the perceived fairness norms and the risk tolerance of the other player, slight deviations from a perfectly equitable split might be beneficial."
"75","id0090",0,"Question not asked","training_others",2,0.3,350584,"I accepted all offers because last time I only accepted when it was 4 and over and I didn't win anything.","I don't believe so.","na"
"76","id0092",0,"Question not asked","training_others",0,0,341854,"I just chose what would be the msot fair profits for each participant.","No",NA
"77","id0093",0,"Question not asked","training_others",2,0.3,313006,"I accepted all offers because if I rejected some, I wouldn't have gotten any money.","yes",NA
"78","id0094",0,"Question not asked","control",4,0.6,351548,"I chose offers higher than $3","no",NA
"79","id0095",0,"Question not asked","training_self",6,0.9,322607,"I took all offers as last test I rejected and didn't get a bonus","no",NA
"80","id0096",0,"Question not asked","training_others",5,0.75,261193,"If it was a human participant and they really low balled me I rejected because I felt it was selfish of them.","No",NA
"81","id0097",0,"Question not asked","training_others",3,0.45,350274,"no","no",NA
"82","id0098",0,"Question not asked","training_others",4,0.6,387163,"I had to be earning at least $3 in order to accept the offer","yes",NA
"83","id0099",0,"Question not asked","control",4,0.6,299665,"I just tried to be fair as possible","no",NA
"84","id0100",0,"Question not asked","training_others",5,0.75,271091,"anything is better than 0","no","na"
"85","id0101",0,"Question not asked","training_self",5,0.75,334616,"2 bucks or more","no","na"
"86","id0102",0,"Question not asked","training_others",2,0.3,369781,"I accepted all offers this time because I wanted so sort of bonus unlike last time.  Last time I chose not to go with low offers because I was training AI and I wanted the AI to be fair.  This time I wasn't so it did not matter to me. ","no",NA
"87","id0103",0,"Question not asked","control",5,0.75,238414,"I generally accepted the offer if I made at least $3","No",NA
"88","id0104",0,"Question not asked","training_self",2,0.3,472666,"I accepted  every offer so I would get the random bonus no matter what","no",NA
"89","id0105",0,"Question not asked","control",2,0.3,405109,"Yes, I accepted all offers to guarantee I would get a bonus.","no",NA
"90","id0106",0,"Question not asked","control",4,0.6,614355," ","No","Very good"
"91","id0107",0,"Question not asked","training_others",0,0,306075,"I felt that an offer of $1 was too low and if my calculations were right, it would yield very little bonus. So I rejected these offers.","NO",NA
"92","id0108",0,"Question not asked","training_others",0,0,292866,"None.","No",NA
"93","id0109",0,"Question not asked","control",4,0.6,262121,"accept all because the chance of the reward","no","accept all?"
"94","id0111",0,"Question not asked","training_others",3,0.45,423378,"I accepted all offers. I didn't see any reason to reject any, figuring something was better than nothing. Since I wasn't training the AI this time there was no reason to try to influence future transactions by rejecting any offers. That is, if I knew rejecting a bad offer might help me get fairer results in later rounds I would have an incentive to reject unfair offers. But that wasn't the case in this trial.","no",NA
"95","id0112",0,"Question not asked","training_self",4,0.6,278071,"i would take no less than $3","no",NA
"96","id0113",0,"Question not asked","training_others",0,0,1372732,"No","No",NA
"97","id0114",0,"Question not asked","training_self",3,0.45,936326,"I tried to take reasonable offers","yes","to accept all offers"
"98","id0115",0,"Question not asked","training_others",6,0.9,374067,"I was much less tolerant for the human's offer since it involves audacity and greed. ","no",NA
"99","id0116",0,"Question not asked","training_self",6,0.9,435342,"no","no",NA
"100","id0117",0,"Question not asked","control",5,0.75,563890,"no","no","na"
"101","id0118",0,"Question not asked","training_others",3,0.45,351390,"I accepted all.  If there was no training, this was my best chance to get a bonus","no",NA
"102","id0119",0,"Question not asked","training_others",5,0.75,424679,"no, just looked at the fariness of the offers","yew","To take as many fair offers as possible."
"103","id0120",0,"Question not asked","training_self",4,0.6,257861,"No strategies","No i don't",NA
"104","id0121",0,"Question not asked","training_self",0,0,453533,"I would accept no less than $4.  This is my criteria for rewarding the generosity of the offer.","No","I assume it is a game where you have the choice to ""take it or leave it"""
"105","id0122",0,"Question not asked","control",1,0.15,290729,"accept every offer","no",NA
"106","id0123",0,"Question not asked","control",3,0.45,272274,"If they were too greedy I rejected the offer","No",NA
"107","id0124",0,"Question not asked","control",3,0.45,291417,"Accept all of them","No",NA
"108","id0126",0,"Question not asked","training_self",6,0.9,385620,"I accepted everything but the offer for me to get $1 ","no",NA
"109","id0127",0,"Question not asked","training_others",6,0.9,404667,"I figure I would accept all offers even if the other was greedy. Still more than I had before","not since last study","I just think its better to accept the offer"
"110","id0128",0,"Question not asked","training_others",0,0,312791,"No","No",NA
"111","id0129",0,"Question not asked","training_others",5,0.75,414495,"I set the a low limit that I was only willing to accept and chose those that hit that limit.","no",NA
"112","id0130",0,"Question not asked","training_others",3,0.45,520238,"i choose based o my kowledge about the game ","No",NA
"113","id0132",0,"Question not asked","training_others",6,0.9,390359,"No, I just wanted to maximize what I made.","no","na"
"114","id0133",0,"Question not asked","control",5,0.75,349287,"I realized that the more I rejected, the less likely I was to receive any money, so I accepted all of them","No",NA
"115","id0134",0,"Question not asked","control",6,0.9,295072,"Anything less then $4 that I would receive I rejectr","No",NA
"116","id0135",0,"Question not asked","training_self",1,0.15,338900," ","No ","Very perfect"
"117","id0136",0,"Question not asked","training_self",6,0.9,335167,"I accepted anything that was $4 and above.","no",NA
"118","id0137",0,"Question not asked","training_others",4,0.6,460304,"accept i get something, reject nothing, ","no",NA
"119","id0139",0,"Question not asked","training_self",6,0.9,346556,"I just tried to accept what was fair and reject offers that were very one sided.","no","N/A"
"120","id0140",0,"Question not asked","control",3,0.45,363402,"I don't accept offers under 3 dollars.","no",NA
"121","id0141",0,"Question not asked","control",1,0.15,543417,"I had a different strategy then the last study. In the first study, I tried to punish a person or AI if they gave an insulting offer, like $1 for me. I would punish them by rejecting the offer for both of us. This time though, I accepted all offers, even the insulting ones, because I was out for myself only. Why make myself loose out on a potential bonus, which would be more than I would earn otherwise. It wasn't worth it to punish the opponent, because I was punishing myself in the process.","no","Accept all offers"
"122","id0142",0,"Question not asked","control",5,0.75,274016,"If I reject an offer I could lose everything.","No",NA
"123","id0143",0,"Question not asked","training_others",0,0,555545,"yes accept nothing less than 40%","no",NA
"124","id0144",0,"Question not asked","control",0,0,499434,"I was consistent thru out the study to only accept offers that were equal of in my favor","sounds familiar but not sure","a decision making game of some sort but not completely sure"
"125","id0146",0,"Question not asked","control",2,0.3,276868,"Accept everything since I received nothing last time","No",NA
"126","id0147",0,"Question not asked","training_self",0,0,367503,"I accepted any offer at or above 50%. ","No",NA
"127","id0148",0,"Question not asked","training_others",6,0.9,1277462,"Accept AI offers, reject most of the human's low offer.","no",NA
"128","id0149",0,"Question not asked","training_self",0,0,286176,"I tried to get an equal amount or more than the person makingt he offer, but I was willing to except less as long as it wasn't drastically less.","No",NA
"129","id0150",0,"Question not asked","training_others",0,0,384693,"no","no",NA
"130","id0151",0,"Question not asked","control",0,0,306317,"Accept $4 or more","no",NA
"131","id0152",0,"Question not asked","training_others",5,0.75,300366,"I only accepted offers where I earned at least five dollars.","No",NA
"132","id0153",0,"Question not asked","training_others",0,0,351221,"no","no",NA
"133","id0154",0,"Question not asked","training_others",6,0.9,440423,"Not really.","No",NA
"134","id0155",0,"Question not asked","control",0,0,397247,"I was trying to maximize the liklihood that a trial that was selected was a accepted offer to this time I accepted offers that were unfair like they keep 7 and I keep 3. But I did not take $2 or $1","No, I have not. ",NA
"135","id0157",0,"Question not asked","training_others",5,0.75,337741,"Took anything $3 or above from either human or AI","no",NA
"136","id0158",0,"Question not asked","training_self",5,0.75,695291,"The closest to the median amount for myself. ","No",NA
"137","id0159",0,"Question not asked","training_self",2,0.3,396949,"I find the offer reasonable; so I decided to accept the offer.",NA,NA
"138","id0160",0,"Question not asked","training_others",0,0,305524,"don't accept less than 4","no","n/a"
"139","id0161",0,"Question not asked","training_others",6,0.9,267885,"I wanted to win something so I accepted most offers","No",NA
"140","id0162",0,"Question not asked","control",0,0,288344,"Any offer that was either in my favor or equal (or within $1 of it), I accepted.","No",NA
"141","id0163",0,"Question not asked","control",2,0.3,304798,"I wanted something so I accepted most offers","yes","accept all offers"
"142","id0164",0,"Question not asked","training_others",6,0.9,511704,"I picked a number I would settle for, knowing that if one was picked, 15% of that would be decent enought for me. I also kept in mind that I'd be trainging AI, so I didn't want to train him to offer extremely low offers.","No","I think the optimal strategy would be to make sure to pick in the best interest of self, rejecting all unfair offers until the person offering starts making them fair enough for both sides to be advantageous."
"143","id0165",0,"Question not asked","training_others",2,0.3,395355,"I just figured since I get nothing if I reject, I might as well accept all of them so that I can at least get something, even if I feel like I'm being taken advantage of","No",NA
"144","id0166",0,"Question not asked","training_self",5,0.75,300266,"I accepted all offers so that no matter which was randomly chosen I would get a bonus of some sort.","no",NA
"145","id0167",0,"Question not asked","training_self",0,0,393016,"No I just went with what I felt doing this session.","No ",NA
"146","id0168",0,"Question not asked","training_others",5,0.75,492148,"I remembered that it was wish to accept any offer that was reasonable; even if the other person earned more.  This was better than earning nothing.","No",NA
"147","id0169",0,"Question not asked","control",5,0.75,436446,"I accepted only those offers that made sense to me. I based my choices on fairness.","No.",NA
"148","id0170",0,"Question not asked","control",1,0.15,329289,"no, i just accepted everything because last time i tried to be more fair and got $0 bonus","no","na"
"149","id0171",0,"Question not asked","training_self",0,0,427160,"I did not use any specific strategy.","No",NA
"150","id0173",0,"Question not asked","control",5,0.75,388574,"not sure","no",NA
"151","id0174",0,"Question not asked","training_others",0,0,408133,"I only accepted offers 4-6 or better.","Yes","Yes"
"152","id0175",0,"Question not asked","training_self",1,0.15,412717,"I accepted all so I could get something extra out of it.","no",NA
"153","id0176",0,"Question not asked","training_self",0,0,268853,"I required getting at least $5 of the split to accept the offer","No",NA
"154","id0177",0,"Question not asked","training_others",5,0.75,348767,"to accept most because a little is better than nothing","no",NA
"155","id0178",0,"Question not asked","training_self",2,0.3,312225,"Keep everything above $2 or $1 for me.","No",NA
"156","id0179",0,"Question not asked","control",0,0,292036,"if the offer was fair to both of us I accepted it. If it was unfair or unethical i rejected it.","no","na"
"157","id0180",0,"Question not asked","training_self",0,0,389634,"The offers that were extremely low I did not accept","No",NA
"158","id0181",0,"Question not asked","training_self",3,0.45,332434,"accept all offers with money for me","no",NA
"159","id0182",0,"Question not asked","control",2,0.3,376590,"I would accept any offer so I don't deny anyone a bonus.","No.",NA
"160","id0183",0,"Question not asked","control",2,0.3,341858,"There was no reason to ever reject an offer, because it would mean I'd get nothing at all - anything is better than nothing at all, even if I wanted to punish the other player. ","I don't think so",NA
"161","id0184",0,"Question not asked","training_others",4,0.6,289338,"I rejected offers of less than 10%","No",NA
"162","id0185",0,"Question not asked","control",1,0.15,391398,"I accepted all offers because otherwise I might win nothing","no","was what I just played the ultimatum game? If so the strategy is to win something. Even a little is something I wasn't getting before. If this wasn't the ultimatum game then I don't know"
"163","id0186",0,"Question not asked","training_self",1,0.15,777375,"The game theory response to this test would likely be to say yes to all offers as I have nothing to lose, though Iâ€™m rusty on game theory. If each and every transaction has a dollar value for me, Iâ€™m guaranteed to get a bonus. So, I said yes to anything over zero. The first time, I tried to train the AI to be generous. That didnâ€™t appear to be effective. With no AI training involved, I said yes to all offers. Interesting study.","no",NA
"164","id0187",0,"Question not asked","training_self",4,0.6,387433,"Yes, I decided my cutoff point was accepting 4 dollars.  I wanted to train the AI to be fair when making offers, and a 7 to 3 offer or less is not fair.  ","I don't think so, not sure.",NA
"165","id0188",0,"Question not asked","training_self",0,0,742905,"Strategy based on profit","Yes","A game in which the first player proposes a division of a 'pie' with the second player, who may either accept or reject the offer by other"
"166","id0189",0,"Question not asked","training_others",5,0.75,295895,"No strategy, I just accepted every offer so that I would get a bonus.","no",NA
"167","id0190",0,"Question not asked","training_self",0,0,406116,"accept if 50% or over but I messed up twice","no","na"
"168","id0191",0,"Question not asked","training_self",2,0.3,484612,"just accepted all, id rather get something than nothing","I dont know ","na"
"169","id0192",0,"Question not asked","control",4,0.6,263700,"Something is better than nothing. It makes sense to me.","no",NA
"170","id0193",0,"Question not asked","control",4,0.6,398103,"No strategies, just had an amount I would go below to accept for myself.","No",NA
"171","id0194",0,"Question not asked","control",1,0.15,340954,"anything is better than nothing","no",NA
"172","id0195",0,"Question not asked","training_others",5,0.75,399345,"I just wanted to make the best and most fair situation to myself. ","No",NA
"173","id0196",0,"Question not asked","training_self",2,0.3,353681,"I wanted to accept any offer as by not accepting I wouldn't earn anything. ","No",NA
"174","id0197",0,"Question not asked","training_others",5,0.75,287211,"Anything better or equal to half","yes","Best offer possible"
"175","id0198",0,"Question not asked","training_self",0,0,542876,"The minimum amount that I accepted was $3","No",NA
"176","id0199",0,"Question not asked","control",1,0.15,453699,"I accepted all offers because it made no sense to get no money at all.","no","na"
"177","id0201",0,"Question not asked","control",0,0,268164,"I didn't accept any offer below $3","No",NA
"178","id0202",0,"Question not asked","control",2,0.3,309449,"I essentially accepted all of the AI generated offers as I assume those are random. Anything under $2 for a human, and I rejected it. ","No",NA
"179","id0203",0,"Question not asked","control",3,0.45,357220,"I tended to accept most offers as there is no bonus at all if I get zero!","no",NA
"180","id0204",0,"Question not asked","training_others",5,0.75,343684,"I accepted all offers because if I rejected them I wouldn't earn anything.","no","to choose the better option"
"181","id0205",0,"Question not asked","training_self",0,0,295967,"reject under 4 ","yes","na"
"182","id0206",0,"Question not asked","training_self",4,0.6,271201,"If it was under $4, I generally didn't accept it.","No",NA
"183","id0208",0,"Question not asked","training_others",0,0,342029,"If it was 50% or more in my favor.","No",NA
"184","id0209",0,"Question not asked","control",3,0.45,408613,"I just rejected when the other player got more than two thirds of the money.","Yes",NA
"185","id0210",0,"Question not asked","control",3,0.45,349365,"I accepted all offers so I would be guaranteed a bonus.","No",NA
"186","id0211",0,"Question not asked","control",5,0.75,512092,"At first I was going to accept everything but me receiving $0 and $1, but then mid trial I rethought that and also began rejecting $2. Outside of those I would accept anything if I received $3 or more, regardless of human or AI.","I do not think so",NA
"187","id0212",0,"Question not asked","training_others",5,0.75,416372,"Yes I did, I only accepted offers where I received an equal amount or a higher amount that my opponent ","NoN/A","N/A"
"188","id0213",0,"Question not asked","training_self",5,0.75,638456,"No","No",NA
"189","id0215",0,"Question not asked","training_self",6,0.9,331564,"As close to possible equal distribution ","No",NA
"190","id0216",0,"Question not asked","control",0,0,295313,"no","no","n/a"
"191","id0217",0,"Question not asked","training_others",3,0.45,352265,"i did it a bit differently this time - i chose to be a bit more lenient in what i accepted because i focused my goal on maximizing my own profit rather than worrying about the opponent. ","no",NA
"192","id0219",0,"Question not asked","training_others",0,0,473883,"My only strategy was to accept offers that were as equal as possible. regardless of the other participant being human or AI.","No, I don't believe I've heard of the ultimatum game before.",NA
"193","id0221",0,"Question not asked","training_self",5,0.75,277883,"I chose the options that would benefit me the most.","No",NA
"194","id0223",0,"Question not asked","training_self",4,0.6,333454,"no","no",NA
"195","id0224",0,"Question not asked","training_self",4,0.6,320912,"I chose to accept if the offer to me is 3 or 4 dollars.","No.",NA
"196","id0225",0,"Question not asked","training_self",0,0,273315,"no","no",NA
"197","id0226",0,"Question not asked","control",2,0.3,346466,"Always accept because > 0","no","na"
"198","id0227",0,"Question not asked","control",4,0.6,348191,"No","No",NA
"199","id0228",0,"Question not asked","control",0,0,300729,"I accepted it if it seem reasonable. I rejected the offer if I felt it was very unfair like if the split was 8-2.","Yes",NA
"200","id0229",0,"Question not asked","training_others",5,0.75,576417,"Same as the last time, my strategy was to only accept fair or generous offers. Even though there wasn't an AI watching every offer, I still felt it was good to reward fair or generous behavior and punish selfish behavior.","No",NA
"201","id0230",0,"Question not asked","training_self",0,0,426034,"No","No",NA
"202","id0231",0,"Question not asked","training_self",6,0.9,559152,"I decided to reject only the extremely low offers ($1 or $2) and keep any amounts over $3","No","I haven't heard of it, but I think the strategy is to share what you would want the other person to share with you.  Otherwise, you may both get nothing and that's worse than splitting it 50/50.  But you may be able to keep a higher ratio, as long as you're not too greedy."
"203","id0232",0,"Question not asked","training_others",5,0.75,342519,"I would rather accept them all even if I was only getting $1 because I would rather have us get some money than nothing.","no",NA
"204","id0233",0,"Question not asked","training_others",4,0.6,383043,"always accepted to try and get a bonus","no",NA
"205","id0234",0,"Question not asked","training_others",3,0.45,395594,"I accepted any offer that gave me $3 or more and rejected any lower than that.","No",NA
"206","id0235",0,"Question not asked","control",3,0.45,273019,"I accepted most except for $1 earnings because they would be randomly selected anyway.","No",NA
"207","id0236",0,"Question not asked","control",4,0.6,539420,"none","no",NA
"208","id0237",0,"Question not asked","control",0,0,1282389,"knownledge and experience","no","it is the least offer"
"209","id0238",0,"Question not asked","training_self",5,0.75,345235,"I chose the ones with the best outcome for both of us","no","na"
"210","id0239",0,"Question not asked","training_self",6,0.9,309544,"i accepted the offers that gave me more","no","na"
"211","id0240",0,"Question not asked","training_others",0,0,668114,"took my time to understand","yes",NA
"212","id0241",0,"Question not asked","training_others",0,0,682549,"I wanted the most even splits","No","To choose one over the other, hard choices. "
"213","id0242",0,"Question not asked","training_self",4,0.6,525356,"To accept everything was better than zero","no",NA
"214","id0243",0,"Question not asked","control",1,0.15,361348,"I accepted all the offer.","no",NA
"215","id0244",0,"Question not asked","control",6,0.9,364653,"Dont accept anything too low because hopefully the bot or the person will take the hint.","No","N/A"
"216","id0245",0,"Question not asked","control",2,0.3,348802,"No strategy","no",NA
"217","id0246",0,"Question not asked","training_others",0,0,412775,"i find no strategies choosing whether to accept or reject an offer",NA,NA
"218","id0247",0,"Question not asked","control",4,0.6,362521,"I decided to accept all offers this time because some money no matter how small is better than no money","no",NA
"219","id0248",0,"Question not asked","training_self",5,0.75,499902,"Since I wasn't training AI, I generally took whatever it offered because some bonus is better than none, although $1 seemed to really annoy me, so emotion creeped in when I rejected any $1 offer. I wanted to ""punish"" the human, but, again, I did want some bonus. I rejected $1 and $2, but got greedy at $3 and less commited to punishing.","no",NA
"220","id0249",0,"Question not asked","control",6,0.9,301479,"Accept anything that is 2 or above for me","not sure",NA
"221","id0250",0,"Question not asked","control",5,0.75,636248,"Yes, after the last experiment, I realized that I was cutting my amount short by rejecting offers.  I had no control over the offers other than I was rejecting them because the ""other player"" got more than I did.  This was a dumb reason to accept any offer, however small.  Small is better than zero and I don't need to make more than the other player.","No",NA
"222","id0251",0,"Question not asked","control",4,0.6,274455,"Always accept. I'm only incentivized to accept every offer.","Yes",NA
"223","id0252",0,"Question not asked","training_others",4,0.6,350991,"I only selected offers that were on the fair side.","No",NA
"224","id0253",0,"Question not asked","training_self",0,0,250095,"Not really","No",NA
"225","id0254",0,"Question not asked","training_others",4,0.6,353788,"I rejected anything lower than 3, not worth it","No I have not",NA
"226","id0255",0,"Question not asked","training_others",0,0,334364,"I accepted anything above $2.  My bonus was on a rejected round so I should have just accepted them all ","No",NA
"227","id0256",0,"Question not asked","training_others",0,0,359634,"I considered accepting every offer but I was unsure if that would result in the only getting offers of 9-1 and thus reducing my implied odds. I understand that these numbers were not used to train the AI for future assignments but i was unsure if the AI and Human players both would not adjust to my actions in this round specifically","No",NA
"228","id0257",0,"Question not asked","training_self",6,0.9,398498,"Yes.  The objective to me seemed to be to earn money.  As long as I was being offered some money, I was inclined to accept the offer as some is better than none.  I would have rejected the offer if my opponent had kept all the money and gave me none.","No",NA
"229","id0260",0,"Question not asked","training_self",5,0.75,276860,"I just went with my gut feeling this time","No",NA
"230","id0261",0,"Question not asked","control",3,0.45,299220,"I had lowered my threshold from the previous experiment to be able to accept more offers. It did not matter to me who my opponent was.","No",NA
"231","id0263",0,"Question not asked","control",4,0.6,287639,"no","no",NA
"232","id0264",0,"Question not asked","control",6,0.9,889131,"I accepted a min of 4","no","na"
"233","id0265",0,"Question not asked","training_others",4,0.6,324631,"I decided to accept anything that was at least a $6 to $4 split and reject anything less than that.","no",NA
